ticker,Company Name,Industry,sector,industry_group,is_fo_stock,fo_category,Include,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,rs_3m_pct,rs_6m_pct,avg_turnover_inr,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes,daily_setup_bucket,daily_score,final_daily_score,daily_pivot,daily_breakout_distance_pct,daily_contraction_depths_pct,daily_contraction_durations,daily_contraction_score,daily_base_duration_days,current_rank
CIEINDIA.NS,CIE Automotive India Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-06-05,,-0.72,17.67,128434817.03,0.35,0.53,0.27,True,True,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,19.36,20.36,504.88,-13.62,"[18.8, 6.67]","[14, 34]",0.9,52.0,270
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,Industrials,Industrials,Industrials,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,29.03,17.35,973728496.37,0.49,0.35,0.37,True,True,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,20.3,20.3,877.5,-6.25,"[31.22, 17.07]","[39, 11]",0.9,73.0,271
DEEPINDS.NS,Deep Industries Limited,Energy,Energy,Energy,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,50.32,27.82,220886016.95,1.13,0.41,0.7,False,True,"Stage 2, Early Stage 2, weekly_volume_dryup",watchlist,17.8,20.3,485.85,3.65,[15.54],[16],0.0,16.0,272
GOLDIAM.NS,Goldiam International Limited,Luxury Goods,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,38.96,25.21,330606759.58,1.4,0.77,1.35,False,False,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",watchlist,17.75,20.25,449.44,-5.7,[19.66],[6],0.0,6.0,273
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Chemicals,Basic Materials,Basic Materials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,42.38,33.12,71537102.46,0.1,0.14,0.04,True,True,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",watchlist,17.75,20.25,729.22,-15.28,[17.51],[14],0.0,14.0,274
OLAELEC.NS,Ola Electric Mobility Limited,Auto Manufacturers,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,93.99,42.12,7443053528.12,1.44,3.07,2.0,False,False,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,19.2,20.2,42.07,8.24,"[51.49, 20.12]","[47, 12]",0.9,79.0,275
FORTIS.NS,Fortis Healthcare Limited,Medical Care Facilities,Healthcare,Healthcare,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,15.84,25.52,1339118133.14,1.29,0.57,1.63,False,False,"Stage 2, Early Stage 2",watchlist,19.14,20.14,992.7,-0.37,[18.69],[32],0.0,32.0,276
ZEEL.NS,Zee Entertainment Enterprises Limited,Communication Services,Communication Services,Communication Services,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,42.09,31.22,5635911345.46,2.63,4.03,4.66,False,False,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,19.08,20.08,97.17,14.7,"[31.38, 15.65]","[25, 9]",0.9,63.0,277
WABAG.NS,VA Tech Wabag Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,25.34,27.16,572577942.65,0.9,0.42,0.81,False,True,"Stage 2, Early Stage 2, weekly_volume_dryup",watchlist,19.04,20.04,1612.72,-5.5,[14.93],[14],0.0,14.0,278
AUBANK.NS,AU Small Finance Bank Limited,Banks - Regional,Financial Services,Financial Services,True,F&O,1,Stage 2 Failed,Stage 3,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-06-09,,8.49,10.13,1583911468.79,0.95,0.97,0.77,False,True,"Stage 3, Stage 3 - Transition, weekly_volume_dryup, distribution_risk | Stage 2 failed state applied from stage memory.",watchlist,18.92,19.92,1081.44,-10.92,"[19.97, 12.19]","[27, 18]",0.9,59.0,279
JINDALSAW.NS,Jindal Saw Limited,Steel,Basic Materials,Basic Materials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,17.5,53.39,590636002.56,1.05,0.54,0.64,False,True,"Stage 2, Early Stage 2, weekly_volume_dryup",watchlist,17.38,19.88,267.97,-16.6,"[12.35, 13.42]","[5, 10]",0.1,21.0,280
FEDFINA.NS,Fedbank Financial Services Limited,Credit Services,Financial Services,Financial Services,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,19.71,14.8,134678636.58,0.76,0.51,0.79,True,True,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",watchlist,19.84,19.84,166.73,-10.66,[21.77],[67],0.0,67.0,281
ASTRAL.NS,Astral Limited,Building Products & Equipment,Industrials,Industrials,True,F&O,1,Not Sure,Not Sure,Not Sure,0.0,Stage rules did not identify a reliable structure.,No confident stage classification.,,,,-11.06,15.36,1135162242.17,0.99,0.47,0.44,False,True,"Not Sure, Not Sure, weekly_volume_dryup",watchlist,18.82,19.82,1664.41,-10.47,"[17.65, 13.84]","[14, 25]",0.9,46.0,282
TDPOWERSYS.NS,TD Power Systems Limited,Specialty Industrial Machinery,Industrials,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-06-11,,43.89,73.35,2397511553.23,0.9,0.95,0.83,False,True,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",watchlist,14.78,19.78,1379.6,-18.38,[18.01],[14],0.0,14.0,283
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,Insurance - Life,Financial Services,Financial Services,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,20.15,21.04,116637495.69,0.43,0.31,0.39,True,True,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",watchlist,19.74,19.74,89.93,-7.74,[13.04],[5],0.0,5.0,284
HBLENGINE.NS,HBL Engineering Limited,Electrical Equipment & Parts,Industrials,Industrials,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-05-29,,14.85,3.15,1298503613.91,0.92,0.57,0.56,False,True,"Stage 1, Stage 1 - Unclear/Repair, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,14.67,19.67,876.53,-14.89,"[29.7, 24.78, 11.59]","[15, 31, 17]",0.95,89.0,285
TATASTEEL.NS,Tata Steel Limited,Steel,Basic Materials,Basic Materials,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,5.26,34.24,6792409826.38,1.18,1.3,1.33,False,False,"Stage 2, Early Stage 2",watchlist,17.16,19.66,220.25,-11.94,[16.26],[12],0.0,12.0,286
GREAVESCOT.NS,Greaves Cotton Limited,Specialty Industrial Machinery,Industrials,Industrials,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,25.71,8.28,250725030.63,1.31,0.73,1.72,False,False,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",watchlist,14.6,19.6,188.97,-6.71,"[32.4, 11.9]","[34, 5]",0.9,66.0,287
OFSS.NS,Oracle Financial Services Software Limited,Software - Infrastructure,Technology,Technology,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,43.93,29.25,2873681510.15,1.02,1.49,0.75,False,True,"Stage 2, Early Stage 2, weekly_volume_dryup",watchlist,19.54,19.54,10603.02,-12.61,[10.14],[8],0.0,8.0,288
HARSHA.NS,Harsha Engineers International Limited,Tools & Accessories,Industrials,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,14.65,17.43,97869980.93,1.6,0.49,2.08,False,False,"Stage 2, Early Stage 2",watchlist,18.54,19.54,469.82,-15.99,[25.05],[35],0.0,35.0,289
CENTURYPLY.NS,Century Plyboards (India) Limited,Basic Materials,Basic Materials,Basic Materials,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-05-29,,9.84,4.0,115095505.73,0.49,0.17,0.52,True,True,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,18.46,19.46,835.95,-12.29,"[28.0, 10.28]","[33, 13]",0.9,69.0,290
JUBLPHARMA.NS,Jubilant Pharmova Limited,Drug Manufacturers - Specialty & Generic,Healthcare,Healthcare,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,,20.04,1.95,121899249.17,0.54,0.43,0.47,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,14.4,19.4,1032.66,-8.41,"[21.27, 7.41]","[23, 10]",0.9,73.0,291
GRASIM.NS,Grasim Industries Limited,Building Materials,Basic Materials,Basic Materials,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,16.54,23.54,3000808838.38,0.9,0.67,0.87,False,True,"Stage 2, Early Stage 2, weekly_volume_dryup",watchlist,19.38,19.38,3203.1,-3.55,[16.0],[27],0.0,27.0,292
NMDC.NS,NMDC Limited,Steel,Basic Materials,Basic Materials,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,14.57,32.85,2795422954.92,1.66,0.76,1.16,False,False,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",watchlist,16.87,19.37,97.66,-9.41,[6.89],[9],0.0,9.0,293
SIYSIL.NS,Siyaram Silk Mills Limited,Textile Manufacturing,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,25.18,1.67,99501555.68,0.95,0.32,0.79,False,True,"Stage 1, Stage 1 - Early Turn, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",watchlist,14.36,19.36,614.63,-2.24,"[28.37, 8.89]","[36, 15]",0.9,66.0,294
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,Steel,Basic Materials,Basic Materials,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-06-11,,50.55,41.89,187274051.65,0.63,0.17,0.7,True,True,"Stage 2, Stage 2, volume_dryup, weekly_volume_dryup",watchlist,16.85,19.35,428.35,-21.75,[19.49],[9],0.0,9.0,295
COALINDIA.NS,Coal India Limited,Energy,Energy,Energy,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,3.48,30.21,10029008686.53,1.54,0.33,0.57,False,True,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",watchlist,16.74,19.24,485.3,-8.06,[12.79],[19],0.0,19.0,296
PHOENIXLTD.NS,The Phoenix Mills Limited,Real Estate,Real Estate,Real Estate,True,F&O,1,Stage 2 Failed,Stage 3,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-06-10,,11.53,11.48,766965947.27,1.09,0.37,0.82,False,True,"Stage 3, Stage 3 - Transition, weekly_volume_dryup, distribution_risk | Stage 2 failed state applied from stage memory.",watchlist,19.23,19.23,1855.9,-6.63,"[19.72, 18.97, 9.05]","[13, 28, 7]",0.95,82.0,297
MANKIND.NS,Mankind Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,Healthcare,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,9.64,19.6,2009578964.51,0.98,0.38,0.46,False,True,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",watchlist,14.2,19.2,2643.22,-10.23,[16.42],[16],0.0,16.0,298
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,Steel,Basic Materials,Basic Materials,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-06-09,,6.66,16.5,356268826.86,0.59,0.25,0.4,True,True,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,16.64,19.14,254.34,-18.61,"[25.46, 23.86]","[14, 19]",0.9,57.0,299
SKIPPER.NS,Skipper Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,55.82,29.87,663738723.82,1.63,0.59,0.78,False,True,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",watchlist,18.0,19.0,583.92,-10.81,[17.06],[8],0.0,8.0,300
ICICIBANK.NS,ICICI Bank Limited,Banks - Regional,Financial Services,Financial Services,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,,5.34,6.8,22335475809.44,1.06,2.11,1.23,False,False,"Stage 4, Stage 4 - Weak/Declining, downtrend",watchlist,17.9,18.9,1395.54,-5.63,"[17.21, 12.19]","[31, 21]",0.9,63.0,301
PTC.NS,PTC India Limited,Utilities,Utilities,Utilities,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,19.89,32.44,277615061.18,0.7,0.77,0.79,True,True,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",watchlist,16.35,18.85,229.91,-20.33,[21.15],[17],0.0,17.0,302
KIRLOSIND.NS,Kirloskar Industries Limited,Metal Fabrication,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,,10.53,6.16,57395731.51,0.36,0.17,0.32,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,13.74,18.74,3551.2,-13.93,"[25.6, 13.45]","[32, 18]",0.9,63.0,303
JSFB.NS,Jana Small Finance Bank Limited,Banks - Regional,Financial Services,Financial Services,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,32.02,15.86,318687758.84,0.88,0.28,0.43,False,True,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",watchlist,17.73,18.73,507.79,-8.86,[11.92],[17],0.0,17.0,304
JSWDULUX.NS,JSW Dulux Limited,Specialty Chemicals,Basic Materials,Basic Materials,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,14.26,0.43,131549411.21,1.99,1.02,0.66,False,True,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,16.23,18.73,3255.49,-2.08,"[16.67, 14.66, 6.66, 6.3]","[17, 7, 8, 15]",1.0,87.0,305
KIMS.NS,Krishna Institute of Medical Sciences Limited,Medical Care Facilities,Healthcare,Healthcare,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,16.85,24.06,447956117.06,1.36,0.73,2.4,False,False,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",watchlist,17.59,18.59,791.91,-3.35,[19.37],[20],0.0,20.0,306
SFL.NS,Sheela Foam Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,33.23,26.48,474825748.89,1.22,1.21,2.1,False,False,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,18.52,18.52,659.0,3.24,"[28.17, 11.3]","[35, 6]",0.9,55.0,307
RPGLIFE.NS,RPG Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,Healthcare,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,,19.31,6.74,28473197.41,0.37,1.7,0.63,True,True,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",watchlist,13.52,18.52,2529.32,-13.04,"[21.41, 15.74, 12.7]","[28, 15, 7]",0.95,65.0,308
JKPAPER.NS,JK Paper Limited,Basic Materials,Basic Materials,Basic Materials,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-12,2026-05-29,,6.08,7.83,147853760.66,0.58,0.39,0.47,True,True,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,17.49,18.49,402.2,-13.92,"[16.72, 16.93, 6.65]","[23, 19, 16]",0.95,96.0,309
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,Healthcare,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,-2.03,21.66,1758304859.49,1.27,0.46,0.86,False,True,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",watchlist,13.41,18.41,2440.0,-12.11,[14.42],[14],0.0,14.0,310
STYLEBAAZA.NS,Baazar Style Retail Limited,Consumer Cyclical,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-06-11,,22.78,26.21,109247620.22,0.27,0.11,0.19,True,True,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",watchlist,18.4,18.4,427.75,-23.35,[36.57],[28],0.0,28.0,311
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,Textile Manufacturing,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,,15.95,4.25,117622240.1,0.69,0.24,1.07,True,False,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_strong, downtrend",watchlist,13.37,18.37,139.73,-12.45,"[27.96, 16.08]","[36, 6]",0.9,68.0,312
