ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,stage_pending_raw,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
NITINSPIN.NS,Nitin Spinners Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,40.38,32.8,36.97,10.0,40.38,32.8,46.97,13.65,68.48,70832762.13,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",163,216,Stage 2,watchlist,weekly_watchlist,43.37,53,3.6000000000000014,False,False,False,False,False
SAILIFE.NS,Sai Life Sciences Limited,Diagnostics & Research,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,39.22,34.0,36.87,10.0,39.22,34.0,46.87,31.05,62.0,1427147185.39,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",164,178,Stage 2,watchlist,weekly_watchlist,46.1,14,0.769999999999996,False,False,False,False,False
GRWRHITECH.NS,Garware Hi-Tech Films Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_forming,watchlist,22.2,65.8,41.82,5.0,22.2,65.8,46.82,-0.81,82.59,376708007.25,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_strong",165,214,Stage 2,watchlist,weekly_forming,43.77,49,3.049999999999997,False,False,False,False,False
CENTUM.NS,Centum Electronics Limited,Electronic Components,Technology,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,42.62,29.6,36.76,10.0,42.62,29.6,46.76,32.43,72.99,533882696.27,"Stage 2, Extended Stage 2, trend_template_ok",166,165,Stage 2,watchlist,weekly_watchlist,46.76,-1,0.0,False,False,False,False,False
DIACABS.NS,Diamond Power Infrastructure Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,40.8,31.6,36.66,10.0,40.8,31.6,46.66,72.88,181.9,325472873.65,"Stage 2, Extended Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",167,164,Stage 2,watchlist,weekly_watchlist,46.77,-3,-0.11000000000000654,False,False,False,False,False
ETERNAL.NS,ETERNAL LIMITED,Consumer Cyclical,Consumer Cyclical,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,22.12,72.15,44.63,2.0,22.12,72.15,46.63,22.81,40.64,9852907053.91,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",168,158,Stage 2,watchlist,weekly_breakout,47.27,-10,-0.6400000000000006,False,False,False,False,False
ROSSTECH.NS,Rossell Techsys Limited,Aerospace & Defense,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,42.25,29.6,36.56,10.0,42.25,29.6,46.56,48.62,97.0,652337714.78,"Stage 2, Extended Stage 2, trend_template_ok",169,168,Stage 2,watchlist,weekly_watchlist,46.56,-1,0.0,False,False,False,False,False
FINEORG.NS,Fine Organic Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Stage 2,Messy Stage 2,0.64,"Long-term structure is still constructive, but the short-term/weekly structure is not clean.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,18.54,69.6,41.52,5.0,18.54,69.6,46.52,-0.76,27.75,106258566.35,"Stage 2, Messy Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",170,170,Stage 2,watchlist,weekly_near_pivot,46.44,0,0.0800000000000054,False,False,False,False,False
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,Medical Care Facilities,Healthcare,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,58.58,27.2,44.46,2.0,58.58,27.2,46.46,33.99,67.32,900526419.04,"Stage 2, Extended Stage 2, trend_template_ok",171,169,Stage 2,watchlist,weekly_watchlist,46.46,-2,0.0,False,False,False,False,False
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,Consumer Defensive,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_watchlist,watchlist,61.52,27.96,46.42,0.0,61.52,27.96,46.42,31.37,8.22,120844240.61,"Stage 2, Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",172,326,Stage 2,watchlist,weekly_watchlist,34.48,154,11.940000000000005,False,False,False,False,False
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,39.51,32.53,36.37,10.0,39.51,32.53,46.37,15.57,25.75,155980250.82,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",173,163,Stage 2,watchlist,weekly_watchlist,46.8,-10,-0.4299999999999997,False,False,False,False,False
AEROFLEX.NS,Aeroflex Industries Limited,Metal Fabrication,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,40.9,30.8,36.36,10.0,40.9,30.8,46.36,10.76,108.95,711664695.2,"Stage 2, Extended Stage 2, trend_template_ok, weekly_volume_dryup",174,176,Stage 2,watchlist,weekly_watchlist,46.18,2,0.17999999999999972,False,False,False,False,False
AVALON.NS,Avalon Technologies Limited,Electronic Components,Technology,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,37.25,35.2,36.33,10.0,37.25,35.2,46.33,32.74,147.55,1658469562.6,"Stage 2, Extended Stage 2, trend_template_ok",175,171,Stage 2,watchlist,weekly_watchlist,46.33,-4,0.0,False,False,False,False,False
KINGFA.NS,Kingfa Science & Technology (India) Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,43.76,38.07,41.2,5.0,43.76,38.07,46.2,25.69,46.98,89718777.82,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",176,175,Stage 2,watchlist,weekly_watchlist,46.21,-1,-0.00999999999999801,False,False,False,False,False
TDPOWERSYS.NS,TD Power Systems Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,37.96,34.0,36.18,10.0,37.96,34.0,46.18,29.12,73.43,1545862520.68,"Stage 2, Extended Stage 2, trend_template_ok, weekly_volume_dryup",177,188,Stage 2,watchlist,weekly_watchlist,45.52,11,0.6599999999999966,False,False,False,False,False
DEEDEV.NS,DEE Development Engineers Limited,Metal Fabrication,Industrials,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,38.6,33.2,36.17,10.0,38.6,33.2,46.17,1.82,129.74,172748514.93,"Stage 2, Extended Stage 2",178,180,Stage 2,watchlist,weekly_watchlist,46.02,2,0.14999999999999858,False,False,False,False,False
GLAND.NS,Gland Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,39.88,31.6,36.15,10.0,39.88,31.6,46.15,22.27,71.29,1737719345.0,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",179,177,Stage 2,watchlist,weekly_watchlist,46.15,-2,0.0,False,False,False,False,False
BHEL.NS,Bharat Heavy Electricals Limited,Specialty Industrial Machinery,Industrials,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,41.61,29.45,36.14,10.0,41.61,29.45,46.14,4.57,65.9,2552501536.14,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",180,167,Stage 2,watchlist,weekly_watchlist,46.72,-13,-0.5799999999999983,False,False,False,False,False
DATAPATTNS.NS,Data Patterns (India) Limited,Aerospace & Defense,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,41.51,29.42,36.07,10.0,41.51,29.42,46.07,0.72,41.51,2813329714.58,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",181,172,Stage 2,watchlist,weekly_watchlist,46.29,-9,-0.21999999999999886,False,False,False,False,False
MTARTECH.NS,Mtar Technologies Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_watchlist,watchlist,43.0,27.2,35.89,10.0,43.0,27.2,45.89,-8.39,90.48,761371888.7,"Stage 2, Stage 2, volume_dryup, weekly_volume_dryup",182,215,Stage 2,watchlist,weekly_watchlist,43.6,33,2.289999999999999,False,False,False,False,False
CYIENTDLM.NS,Cyient DLM Limited,Electronic Components,Technology,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,40.38,30.4,35.89,10.0,40.38,30.4,45.89,103.66,226.27,634044707.98,"Stage 2, Extended Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",183,226,Stage 2,watchlist,weekly_watchlist,42.29,43,3.6000000000000014,False,False,False,False,False
MAHSEAMLES.NS,Maharashtra Seamless Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,38.17,33.11,35.89,10.0,38.17,33.11,45.89,24.93,24.17,306442959.54,"Stage 2, Clean Stage 2, trend_template_ok",184,187,Stage 2,watchlist,weekly_watchlist,45.53,3,0.35999999999999943,False,False,False,False,False
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_forming,watchlist,21.62,64.15,40.76,5.0,21.62,64.15,45.76,16.1,36.4,603716073.78,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",185,166,Stage 2,watchlist,weekly_forming,46.75,-19,-0.990000000000002,False,False,False,False,False
LUMAXIND.NS,Lumax Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Stage 2,0.76,Advancing structure detected.,,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,16.26,70.65,40.74,5.0,16.26,70.65,45.74,13.3,24.15,105349074.78,"Stage 2, Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",186,195,Stage 2,watchlist,weekly_near_pivot,44.94,9,0.8000000000000043,False,False,False,False,False
SOLARINDS.NS,Solar Industries India Limited,Specialty Chemicals,Basic Materials,True,F&O,1,Stage 2,Stage 2,Messy Stage 2,0.64,"Long-term structure is still constructive, but the short-term/weekly structure is not clean.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,56.03,21.85,40.65,5.0,56.03,21.85,45.65,9.2,53.27,5116383183.55,"Stage 2, Messy Stage 2, trend_template_ok",187,310,Stage 2,watchlist,weekly_watchlist,35.44,123,10.21,False,False,False,False,False
ACMESOLAR.NS,Acme Solar Holdings Limited,Utilities - Renewable,Utilities,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,58.08,30.4,45.62,0.0,58.08,30.4,45.62,16.37,65.01,1229549106.87,"Stage 2, Clean Stage 2, trend_template_ok",188,232,Stage 2,watchlist,weekly_watchlist,41.69,44,3.9299999999999997,False,False,False,False,False
ELGIEQUIP.NS,Elgi Equipments Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,39.05,31.25,35.54,10.0,39.05,31.25,45.54,3.03,25.45,242276309.85,"Stage 2, Early Stage 2, daily_vcp_ok, volume_dryup, weekly_volume_dryup",189,73,Stage 2,forming_vcp,weekly_watchlist,56.34,-116,-10.800000000000004,False,False,False,False,False
BLISSGVS.NS,Bliss GVS Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,44.05,24.8,35.39,10.0,44.05,24.8,45.39,37.9,206.8,209984567.93,"Stage 2, Extended Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",190,189,Stage 2,watchlist,weekly_watchlist,45.29,-1,0.10000000000000142,False,False,False,False,False
BAJFINANCE.NS,Bajaj Finance Limited,Credit Services,Financial Services,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_forming,watchlist,29.63,60.1,43.34,2.0,29.63,60.1,45.34,1.27,21.73,5957738259.89,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_strong",191,153,Stage 2,watchlist,weekly_forming,47.7,-38,-2.3599999999999994,False,False,False,False,False
GUFICBIO.NS,Gufic Biosciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,40.43,28.9,35.24,10.0,40.43,28.9,45.24,7.17,53.81,53634615.21,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",192,190,Stage 2,watchlist,weekly_watchlist,45.25,-2,-0.00999999999999801,False,False,False,False,False
GABRIEL.NS,Gabriel India Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_forming,watchlist,18.9,66.3,40.23,5.0,18.9,66.3,45.23,14.57,59.43,1008267718.06,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_strong",193,184,Stage 2,watchlist,weekly_forming,45.86,-9,-0.6300000000000026,False,False,False,False,False
PETRONET.NS,Petronet LNG Limited,Oil & Gas Refining & Marketing,Energy,True,F&O,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_near_pivot,watchlist,22.44,68.61,43.22,2.0,22.44,68.61,45.22,5.69,11.38,416407709.92,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",194,181,Stage 2,watchlist,weekly_near_pivot,45.89,-13,-0.6700000000000017,False,False,False,False,False
EMUDHRA.NS,eMudhra Limited,Software - Application,Technology,False,Cash,1,Stage 2,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",,,2026-09-24,,watchlist,weekly_breakout,watchlist,19.25,65.8,40.2,5.0,19.25,65.8,45.2,52.64,74.15,1417412588.45,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_strong",195,191,Stage 2,watchlist,weekly_breakout,45.2,-4,0.0,False,False,False,False,False
PCBL.NS,PCBL Chemical Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,56.69,19.96,40.16,5.0,56.69,19.96,45.16,10.98,32.67,572179959.32,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",196,183,Stage 2,watchlist,weekly_watchlist,45.87,-13,-0.7100000000000009,False,False,False,False,False
IPCALAB.NS,IPCA Laboratories Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,39.52,29.77,35.13,10.0,39.52,29.77,45.13,19.62,30.13,450626068.85,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",197,194,Stage 2,watchlist,weekly_watchlist,44.99,-3,0.14000000000000057,False,False,False,False,False
JSWDULUX.NS,JSW Dulux Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,52.12,25.2,40.01,5.0,52.12,25.2,45.01,3.83,12.17,87696662.65,"Stage 2, Early Stage 2",198,301,Stage 2,watchlist,weekly_watchlist,36.36,103,8.649999999999999,False,False,False,False,False
RADICO.NS,Radico Khaitan Limited,Consumer Defensive,Consumer Defensive,False,Cash,1,Stage 2,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",,,2026-09-24,,watchlist,weekly_watchlist,watchlist,49.75,38.8,44.82,0.0,49.75,38.8,44.82,18.59,69.17,1098189179.04,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup",199,286,Stage 2,watchlist,weekly_watchlist,38.72,87,6.100000000000001,False,False,False,False,False
