ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_variant,stage_confidence,stage_reason,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
INOXGREEN.NS,Inox Green Energy Services Limited,Utilities - Renewable,Utilities,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,10.0,4.5,5.0,0.0,10.0,9.5,13.24,-14.8,353365578.49,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",603,599,Stage 1,watchlist,weekly_watchlist,9.5,-4,0.0,False,False,False,False,False
CRISIL.NS,CRISIL Limited,Financial Services,Financial Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,7.6,3.42,5.0,0.0,7.6,8.42,-0.39,-0.6,235619586.51,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",623,619,Stage 4,watchlist,weekly_watchlist,8.42,-4,0.0,False,False,False,False,False
GILLETTE.NS,Gillette India Limited,Household & Personal Products,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,6.4,2.88,5.0,0.0,6.4,7.88,-3.63,2.36,197542279.38,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_volume_dryup, downtrend",633,629,Stage 4,watchlist,weekly_watchlist,7.88,-4,0.0,False,False,False,False,False
AFFLE.NS,Affle 3i Limited,Communication Services,Communication Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,9.1,6.2,7.79,0.0,9.1,6.2,7.79,0.27,-6.12,1122074715.72,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",634,630,Stage 4,watchlist,weekly_watchlist,7.79,-4,0.0,False,False,False,False,False
CIGNITITEC.NS,Cigniti Technologies Limited,Information Technology Services,Technology,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,6.82,7.6,7.17,0.0,6.82,7.6,7.17,-9.22,-18.89,186602979.04,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",653,649,Stage 4,watchlist,weekly_watchlist,7.17,-4,0.0,False,False,False,False,False
ROUTE.NS,ROUTE MOBILE LIMITED,Telecom Services,Communication Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,12.2,0.0,6.71,0.0,12.2,0.0,6.71,3.56,-16.33,159839848.97,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",669,665,Stage 4,watchlist,weekly_watchlist,6.71,-4,0.0,False,False,False,False,False
PNB.NS,Punjab National Bank,Banks - Regional,Financial Services,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-10.45,-8.01,2445492253.41,"Stage 4, Stage 4 - Weak/Declining, downtrend",745,741,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
CANBK.NS,Canara Bank,Banks - Regional,Financial Services,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-6.28,-5.41,2982948103.57,"Stage 4, Stage 4 - Weak/Declining, downtrend",746,742,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Asset Management,Financial Services,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,0.63,-3.68,459827330.27,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",747,743,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
SUNDRMFAST.NS,Sundram Fasteners Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-1.44,-4.06,71702376.09,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",748,744,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
JSWHL.NS,JSW Holdings Limited,Conglomerates,Industrials,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-20.17,-19.15,45128786.7,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",749,745,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
SWANCORP.NS,SWAN CORP LIMITED,Conglomerates,Industrials,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-15.1,-22.78,387240302.61,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",750,746,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
ETHOSLTD.NS,Ethos Limited,Luxury Goods,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,3.81,-9.66,98298692.92,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",751,747,Stage 4,watchlist,weekly_watchlist,3.8,-4,0.0,False,False,False,False,False
NATIONALUM.NS,National Aluminium Company Limited,Basic Materials,Basic Materials,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,63.84,24.8,46.27,5.0,63.84,24.8,51.27,27.72,69.43,3328054120.63,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",93,89,Stage 2,watchlist,weekly_watchlist,51.28,-4,-0.00999999999999801,False,False,False,False,False
TATATECH.NS,Tata Technologies Limited,Information Technology Services,Technology,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,20.54,9.24,0.0,0.0,20.54,9.24,19.05,6.39,1805972622.4,"Stage 1, Stage 1 - Early Turn, volume_dryup, stage1_not_actionable, stage1_needs_more_base",607,603,Stage 1,watchlist,weekly_watchlist,9.3,-4,-0.0600000000000005,False,False,False,False,False
ACMESOLAR.NS,Acme Solar Holdings Limited,Utilities - Renewable,Utilities,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_forming,watchlist,38.92,64.07,50.24,5.0,38.92,64.07,55.24,28.26,23.42,395498350.0,"Stage 2, Early Stage 2, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",63,59,Stage 2,watchlist,weekly_forming,55.32,-4,-0.0799999999999983,False,False,False,False,False
ASIANPAINT.NS,Asian Paints Limited,Specialty Chemicals,Basic Materials,True,F&O,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,34.01,33.27,33.68,5.0,34.01,33.27,38.68,14.52,-1.87,2435575296.87,"Stage 2, Early Stage 2, weekly_volume_dryup",208,204,Stage 2,watchlist,weekly_watchlist,38.83,-4,-0.14999999999999858,False,False,False,False,False
MANINFRA.NS,Man Infraconstruction Limited,Engineering & Construction,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,50.86,22.89,0.0,0.0,50.86,22.89,13.03,-2.46,415797295.27,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",394,390,Stage 1,watchlist,weekly_watchlist,23.04,-4,-0.14999999999999858,False,False,False,False,False
IMFA.NS,Indian Metals & Ferro Alloys Limited,Basic Materials,Basic Materials,False,Cash,1,Stage 2,Messy Stage 2,0.64,"Long-term structure is still constructive, but the short-term/weekly structure is not clean.",watchlist,weekly_forming,watchlist,52.77,60.04,56.04,5.0,52.77,60.04,61.04,11.7,18.67,392954333.12,"Stage 2, Messy Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",41,37,Stage 2,watchlist,weekly_forming,61.42,-4,-0.38000000000000256,False,False,False,False,False
GRINDWELL.NS,Grindwell Norton Limited,Building Products & Equipment,Industrials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,39.67,25.17,33.15,2.0,39.67,25.17,35.15,30.25,29.48,308211198.29,"Stage 2, Extended Stage 2",243,239,Stage 2,watchlist,weekly_watchlist,35.74,-4,-0.5900000000000034,False,False,False,False,False
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_breakout,watchlist,19.55,65.8,40.36,10.0,19.55,65.8,50.36,50.34,52.33,488622238.34,"Stage 2, Extended Stage 2, weekly_vcp_ok, weekly_strong",105,100,Stage 2,watchlist,weekly_breakout,49.86,-5,0.5,False,False,False,False,False
HSCL.NS,Himadri Speciality Chemical Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,57.44,23.03,41.96,5.0,57.44,23.03,46.96,34.49,39.78,9110937620.43,"Stage 2, Clean Stage 2, trend_template_ok",129,124,Stage 2,watchlist,weekly_watchlist,46.48,-5,0.480000000000004,False,False,False,False,False
ESABINDIA.NS,Esab India Limited,Tools & Accessories,Industrials,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_breakout,watchlist,40.12,64.83,51.24,5.0,40.12,64.83,56.24,32.82,37.48,83932840.15,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",61,56,Stage 2,watchlist,weekly_breakout,55.86,-5,0.38000000000000256,False,False,False,False,False
CUPID.NS,Cupid Limited,Household & Personal Products,Consumer Defensive,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,56.48,30.8,44.92,5.0,56.48,30.8,49.92,47.76,100.25,1933373543.0,"Stage 2, Extended Stage 2, trend_template_ok",109,104,Stage 2,watchlist,weekly_watchlist,49.69,-5,0.23000000000000398,False,False,False,False,False
LLOYDSENGG.NS,LLOYDS ENGINEERING WORKS LIMITED,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,34.66,15.6,10.0,0.0,34.66,25.6,39.69,25.86,786148719.31,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, stage1_not_actionable, stage1_needs_more_base",358,353,Stage 1,watchlist,weekly_watchlist,25.41,-5,0.19000000000000128,False,False,False,False,False
CERA.NS,Cera Sanitaryware Limited,Building Products & Equipment,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,10.45,45.05,26.02,2.0,10.45,45.05,28.02,20.8,11.68,140767362.96,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",328,323,Stage 1,watchlist,weekly_watchlist,27.87,-5,0.14999999999999858,False,False,False,False,False
LLOYDSME.NS,Lloyds Metals And Energy Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_forming,watchlist,45.19,52.1,48.3,10.0,45.19,52.1,58.3,53.69,45.88,1171992645.44,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup",55,50,Stage 2,watchlist,weekly_forming,58.16,-5,0.14000000000000057,False,False,False,False,False
PFC.NS,Power Finance Corporation Limited,Credit Services,Financial Services,True,F&O,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,18.24,29.21,23.18,0.0,18.24,29.21,23.18,13.11,27.01,2989800713.55,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",392,387,Stage 2,watchlist,weekly_watchlist,23.1,-5,0.0799999999999983,False,False,False,False,False
LTFOODS.NS,LT Foods Limited,Packaged Foods,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,36.66,16.5,2.0,0.0,36.66,18.5,2.22,6.4,142797186.71,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",460,455,Stage 4,watchlist,weekly_watchlist,18.44,-5,0.05999999999999872,False,False,False,False,False
JKTYRE.NS,JK Tyre & Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,9.83,0.0,5.41,2.0,9.83,0.0,7.41,-28.34,-11.35,364292815.77,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",649,644,Stage 4,watchlist,weekly_watchlist,7.36,-5,0.04999999999999982,False,False,False,False,False
HINDUNILVR.NS,Hindustan Unilever Limited,Household & Personal Products,Consumer Defensive,True,F&O,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,9.01,0.0,4.96,5.0,9.01,0.0,9.96,2.13,-0.65,3485333151.54,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",595,590,Stage 4,watchlist,weekly_watchlist,9.92,-5,0.040000000000000924,False,False,False,False,False
LT.NS,Larsen & Toubro Limited,Engineering & Construction,Industrials,True,F&O,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,9.46,4.26,0.0,0.0,9.46,4.26,-0.31,6.93,9989992849.56,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",737,732,Stage 1,watchlist,weekly_watchlist,4.23,-5,0.02999999999999936,False,False,False,False,False
CHOICEIN.NS,Choice International Limited,Capital Markets,Financial Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,7.82,0.0,4.3,0.0,7.82,0.0,4.3,-3.79,-5.86,465093188.41,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, downtrend",736,731,Stage 4,watchlist,weekly_watchlist,4.29,-5,0.009999999999999787,False,False,False,False,False
JAIBALAJI.NS,Jai Balaji Industries Limited,Steel,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,51.51,23.18,10.0,0.0,51.51,33.18,17.77,-0.68,248032053.16,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",267,262,Stage 1,watchlist,weekly_watchlist,33.18,-5,0.0,False,False,False,False,False
ZENSARTECH.NS,Zensar Technologies Limited,Information Technology Services,Technology,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,5.57,35.8,19.17,0.0,5.57,35.8,19.17,-8.21,-21.46,266806573.35,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",454,449,Stage 4,watchlist,weekly_watchlist,19.17,-5,0.0,False,False,False,False,False
TEGA.NS,Tega Industries Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,11.95,4.0,8.37,10.0,11.95,4.0,18.37,5.65,-9.76,55594381.87,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",462,457,Stage 4,watchlist,weekly_watchlist,18.37,-5,0.0,False,False,False,False,False
JINDALPOLY.NS,Jindal Poly Films Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,8.2,11.2,9.55,0.0,8.2,11.2,9.55,45.99,34.64,19149356.33,"Stage 1, Stage 1 - Unclear/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",602,597,Stage 1,watchlist,weekly_watchlist,9.55,-5,0.0,False,False,False,False,False
TARC.NS,TARC Limited,Real Estate,Real Estate,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,10.45,4.0,7.55,0.0,10.45,4.0,7.55,-6.34,2.9,57614021.68,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",643,638,Stage 4,watchlist,weekly_watchlist,7.55,-5,0.0,False,False,False,False,False
GALAXYSURF.NS,Galaxy Surfactants Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,5.2,2.34,5.0,0.0,5.2,7.34,4.65,-6.44,23544656.94,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",650,645,Stage 4,watchlist,weekly_watchlist,7.34,-5,0.0,False,False,False,False,False
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,Credit Services,Financial Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,10.57,3.2,7.25,0.0,10.57,3.2,7.25,-1.08,-7.8,482758137.13,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",651,646,Stage 4,watchlist,weekly_watchlist,7.25,-5,0.0,False,False,False,False,False
RSYSTEMS.NS,R Systems International Limited,Information Technology Services,Technology,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,13.1,0.0,7.21,0.0,13.1,0.0,7.21,-7.19,-23.68,194247517.65,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",652,647,Stage 4,watchlist,weekly_watchlist,7.21,-5,0.0,False,False,False,False,False
HERITGFOOD.NS,Heritage Foods Limited,Packaged Foods,Consumer Defensive,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,0.42,-22.93,115738031.52,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",753,748,Stage 4,watchlist,weekly_watchlist,3.8,-5,0.0,False,False,False,False,False
